# ASCII text file containing parameters from LOADEST regression models for water-quality constituents 
# (excluding pesticides) analyzed by the USGS National Stream Quality Accounting Network (1996-2000) 
# File is tab-delimited; missing fields are denoted by a period (.)
# The first header contains column names
# The second header contains column formats
# Basin = Basin code
#            miss = Mississippi Basin
#            riog = Rio Grande Basin
#            colo = Colorado Basin
#            colum = Columbia Basin
# Station = Water-quality station number
# Begin = First water year of model period (September-October)
#   Note that the last water year of model period is always 2000
# Parameter = WATSTORE code
# Model = TRUE where data were sufficient for LOADEST to generate a model; 
#         FALSE where data were insufficient for LOADEST to generate a model
# Convergence obtained when successive parameter estimates differ by less than a given tolerance (see Methods for details)
# Converge = TRUE where data were sufficient for LOADEST model to converge;
#            FALSE where data were insufficient for LOADEST model to converge
# N obs = Total number of observations
# N detects = Number of uncensored values
# Mean = Mean load for model period, in pounds per day
# Std = Standard deviation for model period, in pounds per day
# Remaining columns contain parameters as appropriate for regression models from LOADEST
# Units for flow = cubic feet per second
# Flow coefficients relate to median-centered flow, to reduct multicolinearity of flow and squared flow terms
# Median flow is calculated for each solute, based on flow values for days where there is a non-missing concentration
# The median-centered flow is then calculated by:  ln(mean daily flow) minus ln(median flow)
# Note that, because of missing values for individual solutes, the median flow may vary by solute for the same station
# Dectime defined as fractional calendar year minus 1995, i.e. normalized to 1995
#
Basin	Station	Begin	Parameter	Model	Converge	N obs	N detects	Mean	Std	Intercept	ln(flow)	ln(flow)**2	sin(dectime*2*pi)	cos(dectime*2*pi)	dectime
riog	08475000	1996	22703	TRUE	TRUE	28	28	1.2	0.08	0.40972	0.90917	0	0.16252	-0.13574	-0.096482
riog	08475000	1996	29801	TRUE	TRUE	33	33	69000	4600	11.232	0.87799	-0.025031	0.028622	0.094162	-0.027279
riog	08475000	1996	39086	TRUE	TRUE	35	35	68000	3600	11.13	0.87885	-0.023343	0.010063	0.10356	0
riog	08475000	1996	70300	TRUE	TRUE	34	34	400000	16000	13.032	0.8761	-0.020243	0	0	-0.056695
riog	08475000	1996	80154	TRUE	TRUE	35	35	24000	2900	10.505	0.94501	0	0	0	-0.19534
colo	09180500	1996	00452	TRUE	TRUE	20	20	180000	13000	12.302	0.08486	0	0	0	-0.089137
colo	09180500	1996	00453	TRUE	TRUE	51	51	5700000	87000	15.424	0.80842	0	-0.04032	0.091352	0
colo	09180500	1996	00608	TRUE	TRUE	51	23	1700	260	6.7463	0.72468	0	0.32262	-0.091027	0
colo	09180500	1996	00613	TRUE	TRUE	51	19	560	56	5.9107	0.912	0	0	0	0
colo	09180500	1996	00623	TRUE	TRUE	50	34	7900	620	8.7614	0.66922	0	0.17798	-0.054587	0
colo	09180500	1996	00625	TRUE	TRUE	50	49	28000	3600	9.2374	1.6461	-0.45265	0	0	0.16835
colo	09180500	1996	00631	TRUE	TRUE	51	51	15000	540	9.4912	0.57001	0	-0.21008	-0.051732	0
colo	09180500	1996	00665	TRUE	TRUE	51	48	12000	2500	7.4917	2.5098	-0.91115	0	0	0.26251
colo	09180500	1996	00666	TRUE	TRUE	51	31	720	77	5.9956	1.0235	0	0	0	0
colo	09180500	1996	00671	TRUE	TRUE	51	42	400	52	4.7113	1.2646	0	0.41083	-0.62736	0
colo	09180500	1996	00915	TRUE	TRUE	51	51	2600000	34000	14.669	0.59513	0	-0.1566	-0.0069951	0
colo	09180500	1996	00925	TRUE	TRUE	51	51	770000	13000	13.505	0.49952	0	-0.12219	0.093703	0
colo	09180500	1996	00930	TRUE	TRUE	51	51	2300000	45000	14.682	0.24856	0	-0.02201	0.16405	-0.017441
colo	09180500	1996	00935	TRUE	TRUE	51	51	110000	2000	11.543	0.57824	0	-0.019911	0.067167	0
colo	09180500	1996	00940	TRUE	TRUE	51	51	2300000	48000	14.718	0.18042	-0.092036	0.016637	0.1768	-0.024251
colo	09180500	1996	00945	TRUE	TRUE	51	51	6800000	140000	15.694	0.35297	0	-0.185	0.042523	0
colo	09180500	1996	00950	TRUE	TRUE	51	51	11000	290	9.3014	0.67112	0	-0.10486	-0.042101	-0.025816
colo	09180500	1996	00955	TRUE	TRUE	51	51	380000	5800	12.585	1.0607	0	-0.029104	0.081264	0
colo	09180500	1996	01000	TRUE	TRUE	49	21	46	2	-77.172	0.72499	0.15911	0.00064257	-0.11234	0.040379
colo	09180500	1996	01005	TRUE	TRUE	39	39	2300	50	7.6583	0.86922	0	0	0	0
colo	09180500	1996	01010	FALSE	FALSE	37	0	.	.	.	.	.	.	.	.
colo	09180500	1996	01020	TRUE	TRUE	49	49	1900	39	7.4699	0.51224	0	-0.14582	0.082367	0
colo	09180500	1996	01025	FALSE	FALSE	37	0	.	.	.	.	.	.	.	.
colo	09180500	1996	01030	TRUE	TRUE	37	22	68	5	3.8937	1.0118	0	0	0	0
colo	09180500	1996	01035	FALSE	FALSE	39	0	.	.	.	.	.	.	.	.
colo	09180500	1996	01040	TRUE	TRUE	37	34	81	4	4.6934	0.70585	0	0	0	-0.13391
colo	09180500	1996	01046	TRUE	TRUE	51	21	440	58	5.2269	1.401	0	0	0	0
colo	09180500	1996	01049	FALSE	FALSE	37	0	.	.	.	.	.	.	.	.
colo	09180500	1996	01056	TRUE	TRUE	39	29	190	31	5.5479	0.42973	0.41724	0.43226	0.99836	-0.28846
colo	09180500	1996	01060	TRUE	TRUE	39	38	190	9	5.2124	0.62777	0	0	0	0
colo	09180500	1996	01065	TRUE	TRUE	39	28	67	5	3.977	0.58927	0	0.00617	-0.30225	0
colo	09180500	1996	01075	FALSE	FALSE	39	0	.	.	.	.	.	.	.	.
colo	09180500	1996	01080	TRUE	TRUE	51	51	26000	410	10.103	0.48901	0	-0.18476	0.001701	0
colo	09180500	1996	01085	FALSE	FALSE	51	1	.	.	.	.	.	.	.	.
colo	09180500	1996	01095	FALSE	FALSE	37	0	.	.	.	.	.	.	.	.
colo	09180500	1996	01106	TRUE	TRUE	39	35	190	23	4.9727	1.6084	0	0	0	-0.11903
colo	09180500	1996	01130	TRUE	TRUE	51	51	930	24	6.7764	0.36155	0	-0.16094	0.045216	0
colo	09180500	1996	01145	TRUE	TRUE	51	47	100	3	4.7005	0.31661	0	-0.22176	-0.041863	-0.033117
colo	09180500	1996	22703	TRUE	TRUE	37	37	140	3	4.8498	0.3898	0.072072	-0.13788	0.080429	0.018074
colo	09180500	1996	29801	TRUE	TRUE	49	49	5500000	380000	15.34	0.86979	0	-0.029607	0.12022	0
colo	09180500	1996	39086	TRUE	TRUE	51	51	4800000	70000	15.259	0.79437	0	-0.057868	0.094743	0
colo	09180500	1996	70300	TRUE	TRUE	51	51	19000000	300000	16.728	0.47923	0	-0.10966	0.07511	0
colo	09180500	1996	80154	TRUE	TRUE	50	50	25000000	5400000	14.77	2.8287	-0.62486	0	0	0.26043
colo	09315000	1996	00452	TRUE	TRUE	25	25	190000	40000	11.796	0.63323	0	0	0	0
colo	09315000	1996	00453	TRUE	TRUE	52	52	6100000	80000	15.393	0.87367	0	0.0070639	0.16454	0
colo	09315000	1996	00608	TRUE	TRUE	52	15	1800	410	6.4103	1.2319	-0.17162	0	0	0
colo	09315000	1996	00613	TRUE	TRUE	52	7	620	120	5.6516	1.0178	0	0	0	0
colo	09315000	1996	00623	TRUE	TRUE	51	40	7700	260	8.5614	1.0466	0	0	0	0
colo	09315000	1996	00625	TRUE	TRUE	52	51	34000	7700	9.5443	1.343	0	0	0	0
colo	09315000	1996	00631	TRUE	TRUE	52	40	5600	720	8.2287	1.1799	0	0.33634	0.33412	-0.088151
colo	09315000	1996	00665	TRUE	TRUE	52	52	18000	3100	7.5107	1.9596	0	0	0	0.22446
colo	09315000	1996	00666	TRUE	TRUE	52	21	480	65	5.4788	1.5761	-0.29407	0	0	0
colo	09315000	1996	00671	TRUE	TRUE	52	40	310	31	4.8436	1.8571	-0.32613	0.19794	-0.85071	-0.14969
colo	09315000	1996	00915	TRUE	TRUE	50	50	1800000	27000	14.238	0.81206	-0.047719	0.028077	0.12556	0
colo	09315000	1996	00925	TRUE	TRUE	50	50	780000	17000	13.42	0.70541	0	0.062519	0.21672	0
colo	09315000	1996	00930	TRUE	TRUE	50	50	1700000	45000	80.959	0.65882	-0.070155	0.015367	0.18354	-0.033379
colo	09315000	1996	00935	TRUE	TRUE	50	49	80000	1900	11.015	0.79962	0	0	0	0
colo	09315000	1996	00940	TRUE	TRUE	50	50	550000	11000	13.113	0.5664	0	0.021837	0.21196	0
colo	09315000	1996	00945	TRUE	TRUE	50	50	5800000	120000	87.381	0.67361	-0.070214	0.027735	0.22494	-0.035988
colo	09315000	1996	00950	TRUE	TRUE	50	50	9300	200	53.292	0.81999	0	-0.026022	0.07204	-0.022198
colo	09315000	1996	00955	TRUE	TRUE	50	50	270000	5500	12.091	1.4074	-0.15381	0	0	0
colo	09315000	1996	01000	TRUE	TRUE	49	43	58	3	-186.58	1.1135	0	0	0	0.095193
colo	09315000	1996	01005	TRUE	TRUE	39	39	2100	50	56.799	0.75261	-0.060966	0	0	-0.024586
colo	09315000	1996	01010	FALSE	FALSE	38	0	.	.	.	.	.	.	.	.
colo	09315000	1996	01020	TRUE	TRUE	49	49	3400	97	76.778	0.72167	-0.070162	-0.096815	0.19669	-0.034404
colo	09315000	1996	01025	FALSE	FALSE	38	0	.	.	.	.	.	.	.	.
colo	09315000	1996	01030	TRUE	TRUE	38	28	67	6	129.79	1.1512	0	0	0	-0.063026
colo	09315000	1996	01035	FALSE	FALSE	39	0	.	.	.	.	.	.	.	.
colo	09315000	1996	01040	TRUE	TRUE	38	36	73	3	148.99	0.88802	0	0	0	-0.072478
colo	09315000	1996	01046	TRUE	TRUE	50	11	200	40	4.0105	0.27357	0.77243	1.0397	-0.35614	0
colo	09315000	1996	01049	FALSE	FALSE	38	0	.	.	.	.	.	.	.	.
colo	09315000	1996	01056	TRUE	TRUE	39	11	45	9	3.6567	1.0285	0	0.0081067	0.52773	0
colo	09315000	1996	01060	TRUE	TRUE	39	38	96	3	4.5833	0.75865	-0.087688	0	0	0
colo	09315000	1996	01065	TRUE	TRUE	39	33	53	3	3.8163	0.84431	0	0.15171	-0.033274	0
colo	09315000	1996	01075	FALSE	FALSE	39	0	.	.	.	.	.	.	.	.
colo	09315000	1996	01080	TRUE	TRUE	50	50	19000	340	48.609	0.70276	0	-0.0048376	0.18948	-0.019466
colo	09315000	1996	01085	FALSE	FALSE	50	1	.	.	.	.	.	.	.	.
colo	09315000	1996	01095	FALSE	FALSE	38	0	.	.	.	.	.	.	.	.
colo	09315000	1996	01106	TRUE	TRUE	39	36	110	7	353.61	0.82246	0.1649	-0.048266	-0.62417	-0.17485
colo	09315000	1996	01130	TRUE	TRUE	50	50	880	120	6.535	0.63512	0	-0.059297	0.20307	0
colo	09315000	1996	01145	TRUE	TRUE	51	24	50	3	3.5408	0.84515	0	0.14077	0.07803	0
colo	09315000	1996	22703	TRUE	TRUE	38	38	100	4	4.6796	0.70252	-0.07008	0.0344	0.20009	0
colo	09315000	1996	29801	TRUE	TRUE	49	49	5400000	65000	15.348	0.85965	-0.037796	-0.00085838	0.14668	0
colo	09315000	1996	39086	TRUE	TRUE	52	52	5100000	62000	15.234	0.84306	0	-0.0046119	0.15909	0
colo	09315000	1996	70300	TRUE	TRUE	50	50	15000000	220000	16.461	0.75391	-0.042171	0.013543	0.18271	-0.022202
colo	09315000	1996	80154	TRUE	TRUE	51	51	47000000	15000000	15.812	2.1391	0	0	0	0
colo	09379500	1996	00452	FALSE	FALSE	11	11	.	.	.	.	.	.	.	.
colo	09379500	1996	00453	TRUE	TRUE	46	46	1200000	20000	13.768	0.8661	0	-0.0076606	0.16116	0
colo	09379500	1996	00608	TRUE	TRUE	44	10	370	68	5.0592	0.87386	0	0	0	0
colo	09379500	1996	00613	FALSE	FALSE	44	4	.	.	.	.	.	.	.	.
colo	09379500	1996	00623	TRUE	TRUE	44	27	1500	110	6.9033	0.91863	0	-0.17863	-0.14235	0
colo	09379500	1996	00625	TRUE	TRUE	44	41	18000	4900	8.5059	1.1907	0	0	0	0
colo	09379500	1996	00631	TRUE	TRUE	44	40	3500	530	7.4745	1.204	0	0.020407	0.72165	0
colo	09379500	1996	00665	TRUE	TRUE	44	44	8000	2800	6.2893	1.7018	0	0	0	0.25566
colo	09379500	1996	00666	TRUE	TRUE	44	22	220	88	4.3819	1.3913	-0.21687	0	0	0
colo	09379500	1996	00671	TRUE	TRUE	44	34	100	17	3.1326	1.672	0	0	0	0
colo	09379500	1996	00915	TRUE	TRUE	45	45	540000	11000	13.19	0.69618	0	0.013895	0.17556	-0.039365
colo	09379500	1996	00925	TRUE	TRUE	45	45	130000	4200	11.785	0.48594	0.07283	0.14689	0.29407	-0.041891
colo	09379500	1996	00930	TRUE	TRUE	45	45	360000	31000	12.613	0.64565	0	-0.064378	0.33999	0
colo	09379500	1996	00935	TRUE	TRUE	45	45	22000	1000	9.7719	0.84074	0	-0.096764	0.078399	0
colo	09379500	1996	00940	TRUE	TRUE	45	45	99000	3000	11.446	0.55651	-0.067312	0.055297	0.22947	0
colo	09379500	1996	00945	TRUE	TRUE	45	45	1500000	68000	14.131	0.58277	0	-0.000096517	0.338	0
colo	09379500	1996	00950	TRUE	TRUE	45	45	2800	140	7.6721	0.89343	0	-0.096327	0.074656	0
colo	09379500	1996	00955	TRUE	TRUE	45	45	78000	2300	10.841	1.0942	0	0	0	0
colo	09379500	1996	01000	TRUE	TRUE	44	14	12	1	-39.543	0.99589	0	0	0	0.020813
colo	09379500	1996	01005	TRUE	TRUE	33	33	700	41	6.6637	0.74447	0	-0.08932	-0.25997	-0.080452
colo	09379500	1996	01010	FALSE	FALSE	32	0	.	.	.	.	.	.	.	.
colo	09379500	1996	01020	TRUE	TRUE	44	44	400	17	5.8702	0.6077	0	-0.071027	0.21328	0
colo	09379500	1996	01025	FALSE	FALSE	32	0	.	.	.	.	.	.	.	.
colo	09379500	1996	01030	TRUE	TRUE	32	14	18	2	2.8558	0.67137	0	0.41334	0.046028	-0.12077
colo	09379500	1996	01035	FALSE	FALSE	33	1	.	.	.	.	.	.	.	.
colo	09379500	1996	01040	TRUE	TRUE	32	32	23	3	2.8151	0.5627	0.31788	0	0	0
colo	09379500	1996	01046	FALSE	FALSE	45	6	.	.	.	.	.	.	.	.
colo	09379500	1996	01049	FALSE	FALSE	32	0	.	.	.	.	.	.	.	.
colo	09379500	1996	01056	TRUE	TRUE	33	9	46	34	2.4693	1.0359	0	-0.28602	1.0174	0
colo	09379500	1996	01060	TRUE	TRUE	33	28	16	1	2.6515	0.73768	0	0	0	0
colo	09379500	1996	01065	TRUE	TRUE	33	17	14	2	2.2503	0.8071	-0.33659	0	0	0.093653
colo	09379500	1996	01075	FALSE	FALSE	33	0	.	.	.	.	.	.	.	.
colo	09379500	1996	01080	TRUE	TRUE	45	45	7100	210	8.7274	0.66478	0	-0.038802	0.18628	0
colo	09379500	1996	01085	FALSE	FALSE	45	1	.	.	.	.	.	.	.	.
colo	09379500	1996	01095	FALSE	FALSE	32	2	.	.	.	.	.	.	.	.
colo	09379500	1996	01106	TRUE	TRUE	33	32	83	14	3.6647	1.1064	0	-0.16903	-0.51878	0
colo	09379500	1996	01130	TRUE	TRUE	45	45	210	5	5.3157	0.59112	0.04781	-0.011376	0.16736	-0.03334
colo	09379500	1996	01145	TRUE	TRUE	44	17	11	1	2.0905	0.84192	0	0.072105	0.21989	0
colo	09379500	1996	22703	TRUE	TRUE	32	23	18	1	3.0554	0.56585	0	0	0	-0.080066
colo	09379500	1996	29801	TRUE	TRUE	43	43	1100000	16000	13.692	0.84702	0	0.0053618	0.17531	0
colo	09379500	1996	39086	TRUE	TRUE	46	46	1000000	16000	13.59	0.84225	0	-0.012918	0.14927	0
colo	09379500	1996	70300	TRUE	TRUE	45	45	3700000	120000	14.971	0.69085	0	0.0040641	0.27547	0
colo	09379500	1996	80154	TRUE	TRUE	44	44	57000000	22000000	15.4	2.0457	0	0	0	0
colo	09380000	1996	00452	FALSE	FALSE	2	2	.	.	.	.	.	.	.	.
colo	09380000	1996	00453	TRUE	TRUE	32	32	14000000	130000	16.421	1.0168	0.075098	0	0	0.024606
colo	09380000	1996	00608	TRUE	TRUE	32	9	3300	590	7.5967	1.3056	0	0	0	0
colo	09380000	1996	00613	FALSE	FALSE	32	4	.	.	.	.	.	.	.	.
colo	09380000	1996	00623	TRUE	TRUE	32	18	15000	790	9.6152	1.0732	0	0.056309	-0.14828	0
colo	09380000	1996	00625	TRUE	TRUE	32	20	17000	1300	9.7754	1.0314	0	0	0	0
colo	09380000	1996	00631	TRUE	TRUE	32	32	22000	680	9.9517	1.1371	0.21311	0	0	0.027442
colo	09380000	1996	00665	TRUE	TRUE	32	16	1000	150	7.364	1.4077	0	0.28647	0.097996	-0.20844
colo	09380000	1996	00666	TRUE	TRUE	32	12	850	120	7.3206	1.2511	0	0	0	-0.2472
colo	09380000	1996	00671	TRUE	TRUE	32	24	200	27	4.9755	1.0727	0.79895	0.72397	0.24342	0
colo	09380000	1996	00915	TRUE	TRUE	32	32	5200000	68000	15.499	0.99374	0.087758	0.038952	-0.024706	0
colo	09380000	1996	00925	TRUE	TRUE	32	32	1800000	24000	14.369	1.0005	0.097559	0.059599	-0.0054701	0.020534
colo	09380000	1996	00930	TRUE	TRUE	32	32	4800000	81000	15.412	1.0206	0.15315	0.072605	-0.0064798	0
colo	09380000	1996	00935	TRUE	TRUE	32	32	250000	3400	12.491	1.0012	0	0.029877	-0.01681	-0.0088815
colo	09380000	1996	00940	TRUE	TRUE	32	32	3300000	81000	15.12	1.0391	0.13856	0.11265	-0.036023	-0.026703
colo	09380000	1996	00945	TRUE	TRUE	32	32	15000000	240000	16.581	1.0226	0.087378	0.060925	-0.011397	0
colo	09380000	1996	00950	TRUE	TRUE	32	32	25000	670	10.154	0.9512	0.37087	-0.083341	0.0074834	0
colo	09380000	1996	00955	TRUE	TRUE	32	32	720000	4800	13.476	1.0034	0.049524	0	0	0.016564
colo	09380000	1996	01000	TRUE	TRUE	32	27	110	4	4.4412	1.0898	0	-0.042643	0.12108	0.078016
colo	09380000	1996	01005	TRUE	TRUE	23	23	6700	51	9.0299	1.0226	0	0	0	-0.042259
colo	09380000	1996	01010	FALSE	FALSE	23	0	.	.	.	.	.	.	.	.
colo	09380000	1996	01020	TRUE	TRUE	30	30	6000	110	8.74	0.98307	0.30076	0.065003	-0.0326	0
colo	09380000	1996	01025	FALSE	FALSE	23	0	.	.	.	.	.	.	.	.
colo	09380000	1996	01030	TRUE	TRUE	23	9	180	23	4.9776	1.0192	0	0	0	0
colo	09380000	1996	01035	FALSE	FALSE	20	0	.	.	.	.	.	.	.	.
colo	09380000	1996	01040	TRUE	TRUE	23	11	150	16	5.637	0.8927	0	0	0	-0.21649
colo	09380000	1996	01046	FALSE	FALSE	32	3	.	.	.	.	.	.	.	.
colo	09380000	1996	01049	FALSE	FALSE	23	1	.	.	.	.	.	.	.	.
colo	09380000	1996	01056	FALSE	FALSE	23	6	.	.	.	.	.	.	.	.
colo	09380000	1996	01060	TRUE	TRUE	20	17	330	4	6.0563	1.0067	0	0	0	-0.043384
colo	09380000	1996	01065	TRUE	TRUE	23	14	120	6	4.7224	1.0323	0.57042	0.11041	-0.084702	0
colo	09380000	1996	01075	FALSE	FALSE	23	0	.	.	.	.	.	.	.	.
colo	09380000	1996	01080	TRUE	TRUE	32	32	58000	840	11.015	1.0131	0.085255	0.037005	-0.00093057	0
colo	09380000	1996	01085	FALSE	FALSE	32	2	.	.	.	.	.	.	.	.
colo	09380000	1996	01095	FALSE	FALSE	23	0	.	.	.	.	.	.	.	.
colo	09380000	1996	01106	TRUE	TRUE	20	7	180	41	4.8443	1.0282	0	0	0	0
colo	09380000	1996	01130	TRUE	TRUE	32	32	2100	52	7.6912	1.0587	0	0.063071	-0.013564	0
colo	09380000	1996	01145	TRUE	TRUE	32	32	150	6	5.0363	1.0045	0.20687	0	0	0
colo	09380000	1996	22703	TRUE	TRUE	19	19	280	6	5.7509	1.0583	0.2544	0	0	0
colo	09380000	1996	29801	TRUE	TRUE	29	29	12000000	70000	16.242	1.0039	0.046429	0.040264	-0.019849	0.019651
colo	09380000	1996	39086	TRUE	TRUE	32	32	11000000	110000	16.226	1.0246	0.042744	0.022121	-0.0018951	0.024359
colo	09380000	1996	70300	TRUE	TRUE	32	32	40000000	460000	17.55	1.0099	0.099054	0.053069	-0.028233	0
colo	09380000	1996	80154	TRUE	TRUE	27	25	610000	170000	11.645	2.082	0	0	0	0.3135
colo	09404200	1997	00452	FALSE	FALSE	6	6	.	.	.	.	.	.	.	.
colo	09404200	1997	00453	TRUE	TRUE	35	35	16000000	150000	16.561	0.98535	0	0.029333	0.0046395	0.019582
colo	09404200	1997	00608	TRUE	TRUE	35	11	2700	300	7.7401	0.61823	-1.4201	0	0	0
colo	09404200	1997	00613	TRUE	TRUE	35	8	2000	390	7.7074	0.77277	0	0	0	-0.23356
colo	09404200	1997	00623	TRUE	TRUE	34	25	15000	980	9.3832	1.1051	-0.41806	0	0	0.091216
colo	09404200	1997	00625	TRUE	TRUE	33	27	40000	7800	9.7057	2.1716	0	-0.41203	-0.16287	0.239
colo	09404200	1997	00631	TRUE	TRUE	34	34	24000	840	10.094	1.1725	0	-0.16021	0.0074743	0
colo	09404200	1997	00665	TRUE	TRUE	35	31	15000	4600	7.9531	3.0374	0	-0.76246	-0.71874	0.24033
colo	09404200	1997	00666	TRUE	TRUE	35	12	650	100	6.3615	1.097	0	0	0	0
colo	09404200	1997	00671	TRUE	TRUE	35	25	300	45	5.2609	1.1199	0	0	0	0
colo	09404200	1997	00915	TRUE	TRUE	35	35	5800000	63000	15.559	0.98793	0	0.023715	-0.018865	0.019963
colo	09404200	1997	00925	TRUE	TRUE	35	35	2000000	18000	14.428	0.98113	0.17023	0.052783	-0.0030675	0.041023
colo	09404200	1997	00930	TRUE	TRUE	35	35	6100000	76000	15.646	0.93443	0.29846	0.034171	-0.029079	0
colo	09404200	1997	00935	TRUE	TRUE	35	35	290000	3200	12.618	0.99699	0	0	0	0
colo	09404200	1997	00940	TRUE	TRUE	35	35	5200000	77000	15.476	0.89072	0.36365	0.054361	-0.0042275	0
colo	09404200	1997	00945	TRUE	TRUE	35	35	16000000	180000	16.613	1.0685	0.21319	0.050047	-0.027691	0
colo	09404200	1997	00950	TRUE	TRUE	35	35	25000	350	10.295	0.99043	0	0	0	-0.043119
colo	09404200	1997	00955	TRUE	TRUE	35	35	770000	6100	13.526	1.0101	0	0	0	0.026892
colo	09404200	1997	01000	TRUE	TRUE	35	35	150	7	5.0195	0.79942	0	0	0	0
colo	09404200	1997	01005	TRUE	TRUE	27	27	8900	410	9.1265	1.1467	0	-0.085048	-0.10172	0
colo	09404200	1997	01010	FALSE	FALSE	27	0	.	.	.	.	.	.	.	.
colo	09404200	1997	01020	TRUE	TRUE	35	35	7400	93	8.8487	0.93315	0.27327	0.030292	-0.028215	0.03141
colo	09404200	1997	01025	FALSE	FALSE	27	0	.	.	.	.	.	.	.	.
colo	09404200	1997	01030	TRUE	TRUE	26	16	140	9	5.4714	1.0518	0	0.051754	-0.37815	-0.26128
colo	09404200	1997	01035	FALSE	FALSE	27	2	.	.	.	.	.	.	.	.
colo	09404200	1997	01040	TRUE	TRUE	27	24	180	34	5.1221	0.92866	-0.85144	-0.20176	-0.27878	0
colo	09404200	1997	01046	FALSE	FALSE	35	1	.	.	.	.	.	.	.	.
colo	09404200	1997	01049	FALSE	FALSE	27	0	.	.	.	.	.	.	.	.
colo	09404200	1997	01056	TRUE	TRUE	27	9	300	59	4.9339	2.2806	0	0	0	0
colo	09404200	1997	01060	TRUE	TRUE	27	27	350	6	5.8938	1.05	0.36013	0	0	0
colo	09404200	1997	01065	TRUE	TRUE	27	24	140	10	4.6061	1.3691	-0.65877	0	0	0.14591
colo	09404200	1997	01075	FALSE	FALSE	27	0	.	.	.	.	.	.	.	.
colo	09404200	1997	01080	TRUE	TRUE	35	35	66000	1300	11.139	1.0154	0	0.0008215	-0.062507	0
colo	09404200	1997	01085	FALSE	FALSE	35	1	.	.	.	.	.	.	.	.
colo	09404200	1997	01095	FALSE	FALSE	27	1	.	.	.	.	.	.	.	.
colo	09404200	1997	01106	TRUE	TRUE	27	25	210	28	5.2081	1.1888	0	-0.23665	-0.37636	0
colo	09404200	1997	01130	TRUE	TRUE	35	35	2800	32	7.8556	0.9383	0.1816	0.037583	-0.012159	0.035189
colo	09404200	1997	01145	TRUE	TRUE	35	35	160	6	4.9369	1.0657	0	0	0	0.06587
colo	09404200	1997	22703	TRUE	TRUE	27	27	310	5	5.6849	1.048	0	0.054144	0.0046922	0.03879
colo	09404200	1997	29801	TRUE	TRUE	35	35	13000000	100000	16.357	0.95293	0	0.036781	-0.00065287	0.03399
colo	09404200	1997	39086	TRUE	TRUE	35	35	13000000	110000	16.354	0.98763	0.10399	0.023672	-0.015116	0.023141
colo	09404200	1997	70300	TRUE	TRUE	35	35	46000000	410000	17.677	0.99149	0.20213	0.037086	-0.035192	0
colo	09404200	1997	80154	TRUE	TRUE	33	33	40000000	7900000	16.919	3.66	0	-0.078285	-0.55987	0
colo	09421500	1996	00452	FALSE	FALSE	0	0	.	.	.	.	.	.	.	.
colo	09421500	1996	00453	TRUE	TRUE	31	31	13000000	130000	16.563	0.9854	0	-0.02774	-0.01436	0
colo	09421500	1996	00608	TRUE	TRUE	31	9	2200	240	7.6422	1.3919	0	0	0	0
colo	09421500	1996	00613	FALSE	FALSE	31	3	.	.	.	.	.	.	.	.
colo	09421500	1996	00623	TRUE	TRUE	31	17	14000	1400	9.8144	2.1455	0	-0.45763	0.26409	0
colo	09421500	1996	00625	TRUE	TRUE	31	18	14000	1500	9.7474	1.4726	0	0	0	0
colo	09421500	1996	00631	TRUE	TRUE	31	31	27000	500	10.368	1.0132	0	-0.058109	0.041233	0.024431
colo	09421500	1996	00665	TRUE	TRUE	31	7	700	160	6.4204	1.1284	0	0	0	0
colo	09421500	1996	00666	TRUE	TRUE	31	11	1100	650	5.9571	7.2096	0	-0.026587	0.9822	0
colo	09421500	1996	00671	TRUE	TRUE	31	22	230	25	5.3419	1.6964	0	0	0	0
colo	09421500	1996	00915	TRUE	TRUE	31	31	5900000	39000	15.825	1.0234	0	0	0	-0.010983
colo	09421500	1996	00925	TRUE	TRUE	31	31	2100000	9600	14.833	1.0447	0.082565	0	0	-0.030757
colo	09421500	1996	00930	TRUE	TRUE	31	31	6700000	50000	16.061	1.029	0	0	0	-0.058589
colo	09421500	1996	00935	TRUE	TRUE	31	31	330000	3500	13.025	1.0751	0	0	0	-0.039979
colo	09421500	1996	00940	TRUE	TRUE	31	31	6100000	42000	15.968	1.0248	0.14406	0	0	-0.071031
colo	09421500	1996	00945	TRUE	TRUE	31	31	19000000	85000	17.074	1.0388	0.072687	0	0	-0.047972
colo	09421500	1996	00950	TRUE	TRUE	31	31	26000	750	10.335	0.75933	0	0.056767	-0.078718	0
colo	09421500	1996	00955	TRUE	TRUE	31	31	710000	5000	13.646	1.0099	0	0	0	0.016302
colo	09421500	1996	01000	TRUE	TRUE	31	31	220	9	5.4483	0.98838	0	0	0	0.046694
colo	09421500	1996	01005	TRUE	TRUE	19	19	8400	65	9.3914	0.9914	0	-0.00090034	-0.027455	-0.11908
colo	09421500	1996	01010	FALSE	FALSE	19	0	.	.	.	.	.	.	.	.
colo	09421500	1996	01020	TRUE	TRUE	30	30	9100	100	9.4192	0.9984	0	0.030441	-0.031403	-0.039757
colo	09421500	1996	01025	FALSE	FALSE	19	0	.	.	.	.	.	.	.	.
colo	09421500	1996	01030	TRUE	TRUE	19	15	210	50	4.6735	0.40286	0	0.6706	0.16304	0.19658
colo	09421500	1996	01035	FALSE	FALSE	19	0	.	.	.	.	.	.	.	.
